gif_id,title,category,match_source,matched_job,created,latest_snapshot,views,lifetime_views_per_day,recent_views_per_day,recent_window_days
qhb6MgP55rZQIiJPFf,Celebrate World Cup GIF by OneFootball Heads,country,slug,,2026-01-20,2026-08-03,828396,4248.2,75979.7,7
rWdKQ4rLROfKD3cdLI,Best Friend Friends Sticker by OneFootball Heads,uncategorised,none,,2026-07-28,2026-08-03,329341,54890.2,54890.2,6
ykoTW1SqAFoUKMXfwl,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,1645903,8440.5,38774.0,7
s6eCu3KXqkq8sKt2pD,World Cup Win GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,5788050,29682.3,27892.7,7
lZZ0LAMaAEOTY0ERz9,Best Friend Football GIF by OneFootball Heads,reaction,upload-log,REACTION_FRIENDSHIPDAY,2026-07-28,2026-08-03,161692,26948.7,26948.7,6
3lTznm8qcjuD0dOyof,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,2253202,11554.9,18957.6,7
1MTfxcyrTyUFK9Zp3S,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,11122195,57036.9,15323.6,7
VFmjfFzMv0JETVuokv,World Cup Football GIF by OneFootball Heads,country,upload-log,ALGERIA_VIVA_LALGERIE,2026-06-18,2026-08-03,575545,12511.8,14911.4,7
ba5JMnrKk4o9z7yiP0,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,2416283,12391.2,12584.4,7
VeQ7R5eLzOiZwny95R,Preach For Real GIF by OneFootball Heads,reaction,slug,,2025-06-26,2026-08-03,11982191,29732.5,10763.6,7
clODkNL8QqeiiLV871,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,350879,1799.4,6257.1,7
PElQbTO025s7BK5sIP,Meditation Norway Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,48794,4066.2,5658.1,7
01KHA2KdMQLQi136pi,Save Big Game GIF by OneFootball Heads,football-generic,slug,,2025-09-11,2026-08-03,3071277,9421.1,5524.1,7
YFsvkuJTxLc0uuNrhO,Accuse He Did It GIF by OneFootball Heads,reaction,slug,,2025-08-03,2026-08-03,9862229,27019.8,5270.1,7
n4eta4zIkCRr6xbK2f,Celebrate Germany GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,702156,3600.8,5179.1,7
x6u2P1xWEqpnimsun6,World Cup Football GIF by OneFootball Heads,country,upload-log,SAUDI_YALLA_AKHDAR_AR,2026-06-18,2026-08-03,54635,1187.7,5133.0,7
XR7PHHrmVHtqEK1gol,World Cup Football GIF by OneFootball Heads,country,upload-log,IRAN_IRAN_AR,2026-06-18,2026-08-03,247072,5371.1,4617.9,7
uZCGmkB8j9Y2LrKCgC,World Cup Football GIF by OneFootball Heads,player,upload-log,ENGLAND_GORDON,2026-07-05,2026-08-03,95779,3302.7,4451.9,7
z1dXRwDsqrjs5KDOML,Bored Old Man GIF by OneFootball Heads,reaction,slug,,2025-07-01,2026-08-03,7014023,17623.2,4430.3,7
tsiV9e5BNYJs9N63xu,World Cup Football GIF by OneFootball Heads,country,upload-log,SPAIN_VAMOS,2026-06-18,2026-08-03,394641,8579.2,4170.4,7
XCdhyRfbj2GvgufO0u,Football Soccer GIF by OneFootball Heads,football-generic,slug,,2026-03-26,2026-08-03,1368002,10523.1,3973.0,7
N20tM6nrrXQMl4HYWz,Green Flag Relationships GIF by OneFootball Heads,reaction,slug,,2026-02-09,2026-08-03,1201291,6864.5,3967.9,7
nohvpMrEwXy468gDFR,World Cup Football GIF by OneFootball Heads,player,upload-log,ENGLAND_GORDON_NT,2026-07-05,2026-08-03,138639,4780.7,3945.1,7
VSmo1UmSEnNBOkzzKN,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,521339,2673.5,3743.6,7
pGYHslrw9ZTEMk9Sn2,World Cup Football GIF by OneFootball Heads,country,upload-log,ARGENTINA_ENZO,2026-06-18,2026-08-03,614260,13353.5,3736.6,7
gfv9pQSjyN83iR0zM0,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,1868055,9579.8,3695.1,7
V7KYS0VPWVdhPFUj9Z,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,462938,2374.0,3663.6,7
ejYsZu3TWsZPu9FeHo,Best Friend Bff Sticker by OneFootball Heads,uncategorised,none,,2026-07-28,2026-08-03,21770,3628.3,3628.3,6
O42P37uJNFbMzRuV98,Best Friend Football GIF by OneFootball Heads,reaction,upload-log,REACTION_FRIENDSFOREVER,2026-07-28,2026-08-03,21552,3592.0,3592.0,6
vFAra3l66GR59S9K40,Proud Number One GIF by OneFootball Heads,football-generic,slug,,2025-10-19,2026-08-03,4736102,16444.8,3538.7,7
I70wiKkwEVZWC2HFAO,Happy Birthday GIF by OneFootball Heads,reaction,slug,,2025-06-20,2026-08-03,610198,1491.9,3504.7,7
S0GO7wvqciKU6znbFW,Celebrate World Cup GIF by OneFootball Heads,country,override,,2026-01-20,2026-08-03,25521573,130879.9,3238.3,7
ZUwEmP2EchPgZetmps,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,612840,3142.8,3206.7,7
Tp7JErC4Ak5ZrF8ciK,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,3731171,19134.2,3186.4,7
5IVmTwSUBkM26gnwiT,World Cup Football GIF by OneFootball Heads,player,upload-log,ENGLAND_RICE_NT,2026-07-05,2026-08-03,70467,2429.9,3050.3,7
ZzOwQgO7FL2HlAGNPK,Best Friend Friends Sticker by OneFootball Heads,uncategorised,none,,2026-07-28,2026-08-03,17836,2972.7,2972.7,6
9Ls9XsHDxEiICpkIWJ,Best Friend Bff Sticker by OneFootball Heads,uncategorised,none,,2026-07-28,2026-08-03,17750,2958.3,2958.3,6
QoVAe2QifgvhK2rnTG,Si Se Puede World Cup GIF by OneFootball Heads,country,upload-log,ECUADOR_SI_SE_PUEDE,2026-06-18,2026-08-03,178922,3889.6,2943.4,7
okTyHZDSQ8u31wyT55,Add Me Friend Request GIF by OneFootball Heads,reaction,upload-log,REACTION_FRIENDREQUEST,2026-07-28,2026-08-03,16473,2745.5,2745.5,6
ncRqGV6vGvUMh7oR7x,World Cup Football GIF by OneFootball Heads,country,upload-log,IVORY_COAST_COTE_DIVOIRE,2026-06-18,2026-08-03,136645,2970.5,2745.3,7
31xRGdGEGzR7zqVT8M,Labor Day Football GIF by OneFootball Heads,reaction,upload-log,REACTION_LONGWEEKEND_NT,2026-07-22,2026-08-03,19790,1649.2,2669.9,7
l8eIHDVeTwEm5VOjb1,Tv Time Yawn GIF by OneFootball Heads,reaction,slug,,2025-07-01,2026-08-03,2574238,6467.9,2664.6,7
zFJd9Sp0856KS6dVtv,Start Yes GIF by OneFootball Heads,football-generic,slug,,2025-10-19,2026-08-03,3182103,11049.0,2523.4,7
jKFcYsEGnQcAUJrto3,Best Friends Football GIF by OneFootball Heads,reaction,upload-log,REACTION_BESTFRIENDS,2026-07-28,2026-08-03,15078,2513.0,2513.0,6
iINaib9YcAXeTPjjZE,Labor Day Football GIF by OneFootball Heads,reaction,upload-log,REACTION_LONGWEEKEND,2026-07-22,2026-08-03,23187,1932.2,2501.3,7
6A9hefwTjvCDMURljb,Game Show Reaction Gif GIF by OneFootball Heads,reaction,slug,,2025-06-20,2026-08-03,5456563,13341.2,2483.4,7
uXV0BqmxAJt7VKNgZh,Celebrate Germany GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,427103,2190.3,2482.1,7
5IYv7MHczMNdqnxWa1,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,874227,4483.2,2480.3,7
prWnSRzSzVrBZLv41A,Celebrate World Cup GIF by OneFootball Heads,country,slug,,2026-01-20,2026-08-03,257338,1319.7,2420.0,7
A5psYAq3PRYT26n0j8,Unveiling English GIF by OneFootball Heads,country,upload-log,ENGLAND_GORDONBARCA,2026-07-22,2026-08-03,49278,4106.5,2389.9,7
mp4uQj1yhchE0FJb19,World Cup Football GIF by OneFootball Heads,player,upload-log,SCOTLAND_ROBERTSON_NT,2026-07-05,2026-08-03,57912,1997.0,2299.7,7
qJw4maZ7dvqO6QsGJh,Miss You Hug GIF by OneFootball Heads,reaction,upload-log,REACTION_BIGHUG,2026-07-28,2026-08-03,13793,2298.8,2298.8,6
fuMmIN2aYzUIYpaWyv,Vinicius Junior Football Sticker by OneFootball Heads,uncategorised,none,,2026-07-22,2026-08-03,21497,1791.4,2268.1,7
kAT28QxsTzw2o9sGe3,Excited Here We Go Sticker by OneFootball Heads,uncategorised,none,,2026-07-22,2026-08-03,24569,2047.4,2254.1,7
TCYSBvF1McWeOViTdS,World Cup Football GIF by OneFootball Heads,country,upload-log,SPAIN_CUBARSI,2026-06-18,2026-08-03,240804,5234.9,2219.7,7
bzs9ftqVS6wCqrRuWx,Germany Football GIF by OneFootball Heads,player,upload-log,GERMANY_MUSIALA_NT,2026-07-05,2026-08-03,53199,1834.4,2206.9,7
jJjpM5aG60awjoTpKb,World Cup Football GIF by OneFootball Heads,player,upload-log,CROATIA_MODRIC,2026-07-05,2026-08-03,52283,1802.9,2192.0,7
VZ9JDjblGrqOCxqVFT,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,3135837,16081.2,2151.3,7
kkILXGQSJTp4z0TXb7,Premier League Football GIF by OneFootball Heads,country,upload-log,NORWAY_HESBACK,2026-07-22,2026-08-03,23302,1941.8,2151.1,7
pUnbgneAsAFpw9wmzw,Game Time Goalkeeper GIF by OneFootball Heads,football-generic,slug,,2025-09-11,2026-08-03,323584,992.6,2141.7,7
NlQfFCNhxuArwRa0yg,Best Friend Football GIF by OneFootball Heads,reaction,upload-log,REACTION_TAGBESTIE,2026-07-28,2026-08-03,12825,2137.5,2137.5,6
FGnXiLnpzUXJ27Y8jD,Happy Birthday Football GIF by OneFootball Heads,country,upload-log,ENGLAND_KANEBDAY,2026-07-22,2026-08-03,23145,1928.8,2076.9,7
4zCNON1K71s6JXOFd5,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,937116,4805.7,2046.4,7
NFlNPPsEU6FSGuOk3e,World Cup Football GIF by OneFootball Heads,country,upload-log,ECUADOR_VAMOS,2026-06-18,2026-08-03,115848,2518.4,2022.4,7
fBTGAfGgiMyHUuJSIh,Germany Football Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,21518,1793.2,1995.0,7
ydtlZT2ZGwRKUS7k90,Bored Fed Up GIF by OneFootball Heads,football-generic,slug,,2025-09-11,2026-08-03,272136,834.8,1935.7,7
OwaFxnOAJSXQGMJYfE,South Korea Football Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,20335,1694.6,1916.3,7
1yWBEir2xnNtXtsIt9,World Cup Football GIF by OneFootball Heads,player,upload-log,ARGENTINA_MESSI_NT,2026-07-05,2026-08-03,72082,2485.6,1902.6,7
4iwyORJpVG7GLfMZvu,South Korea Football Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,20037,1669.8,1885.0,7
74V7r5XLB5PcOoGMbA,El Nino Football Sticker by OneFootball Heads,uncategorised,none,,2026-07-22,2026-08-03,21655,1804.6,1870.1,7
TDoPnJKJI06YrVOrtI,El Nino Football Sticker by OneFootball Heads,uncategorised,none,,2026-07-22,2026-08-03,20885,1740.4,1813.7,7
SMwNw54F5yZtqyTXNY,Football Norway Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,15727,1310.6,1803.6,7
zbFMPSL8EgDfqeBgWZ,Save Football Game GIF by OneFootball Heads,football-generic,slug,,2025-09-11,2026-08-03,1266085,3883.7,1757.7,7
hBt0VjWkZbFRBrBACu,Refreshing Water Bottle GIF by OneFootball Heads,reaction,slug,,2025-06-18,2026-08-03,3434640,8356.8,1720.7,7
xd0DzHA90wF0QspRKE,World Cup Football GIF by OneFootball Heads,country,upload-log,COLUMBIA_VAMOS,2026-06-18,2026-08-03,191233,4157.2,1690.7,7
7UCWuilJRYlAu15j7U,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,3752052,19241.3,1657.0,7
n20QOGJq9Smmy5c5Yx,Happy Love It GIF by OneFootball Heads,football-generic,slug,,2025-10-19,2026-08-03,3871919,13444.2,1650.4,7
zbcPsquuTZdA0tMKBx,Celebration Brazil GIF by OneFootball Heads,reaction,slug,,2025-10-25,2026-08-03,1106785,3924.8,1645.1,7
XVluxxVNlvj7mOkHVD,Germany Football Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,17511,1459.2,1635.3,7
8HsLMUNvbQnVzLWcty,World Cup Football GIF by OneFootball Heads,country,upload-log,BOSNIA_FLAG,2026-06-18,2026-08-03,43945,955.3,1620.3,7
hRRHZWBCM1iGz8W69i,World Cup Football GIF by OneFootball Heads,player,upload-log,ARGENTINA_ALVAREZ_NT,2026-07-05,2026-08-03,119080,4106.2,1613.9,7
V5xSpg6PoKMeC6mvhG,Stay Cool Chill GIF by OneFootball Heads,football-generic,slug,,2025-09-11,2026-08-03,207536,636.6,1603.7,7
IvJvPYEXDOoV3ju64N,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,1288617,6608.3,1603.0,7
8tQLdg1TjgKBuuPbco,World Cup Football GIF by OneFootball Heads,country,upload-log,CABO_VERDE_FORCA,2026-06-18,2026-08-03,441602,9600.0,1602.7,7
6UDc6ioncYRxWDnp0G,Signing Football Fan GIF by OneFootball Heads,football-generic,slug,,2026-05-22,2026-08-03,229616,3145.4,1595.1,7
X8U2NmVTuTntFxGesd,Football Fan Vacation GIF by OneFootball Heads,football-generic,slug,,2026-05-22,2026-08-03,215206,2948.0,1577.7,7
N2GUDdRZbdCdUzYkuw,Celebrate Lets Go GIF by OneFootball Heads,reaction,slug,,2025-06-18,2026-08-03,390806,950.9,1575.3,7
m0RdfAX3ZVq56g6Ufb,I Love You Kiss GIF by OneFootball Heads,reaction,slug,,2025-08-03,2026-08-03,296687,812.8,1539.6,7
AZgI9GQ4S4ul6qcA9u,Football Fan GIF by OneFootball Heads,reaction,slug,,2025-07-01,2026-08-03,1383106,3475.1,1538.0,7
j5tlCfRuJaEYe1m3nq,Alisson Becker Football Sticker by OneFootball Heads,player,title,,2026-07-22,2026-08-03,12425,1035.4,1537.1,7
WMsLuEcsJ8txlZ5Oh3,Football England Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,17621,1468.4,1532.0,7
NnvB50iO7TqUyBzFvl,Big Brain Funny Gif GIF by OneFootball Heads,reaction,slug,,2025-06-26,2026-08-03,1461296,3626.0,1500.7,7
b7B608uSFXLuR9yWYH,France Football GIF by OneFootball Heads,player,upload-log,FRANCE_DOUE,2026-07-05,2026-08-03,42324,1459.4,1495.3,7
QytjwhKBE2ObyydwQb,Big Game Matchday GIF by OneFootball Heads,football-generic,slug,,2026-05-22,2026-08-03,137434,1882.7,1466.9,7
HBz4ZFEBOWzRdBO70e,World Cup Football GIF by OneFootball Heads,country,upload-log,SPAIN_CUCURELLA,2026-06-18,2026-08-03,1131558,24599.1,1426.3,7
g2KaTr5PnaMjjBUagH,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,856197,4390.8,1418.9,7
yzc7OYyffaFr1W6Jml,Vinicius Junior Football Sticker by OneFootball Heads,uncategorised,none,,2026-07-22,2026-08-03,15175,1264.6,1394.7,7
p5EoYWZd7rXnSrk3A4,Serious Stop GIF by OneFootball Heads,football-generic,slug,,2025-10-19,2026-08-03,545361,1893.6,1389.6,7
bbQA9p31wBCfGP7Lqq,Red Button No GIF by OneFootball Heads,football-generic,slug,,2025-10-19,2026-08-03,1239539,4304.0,1383.4,7
s5mc5b4QlA0GqxfiMn,Best Friends Football GIF by OneFootball Heads,reaction,upload-log,REACTION_MYTEAM,2026-07-28,2026-08-03,8283,1380.5,1380.5,6
9ReJWTZDpvch3KYppQ,France Football GIF by OneFootball Heads,country,upload-log,FRANCE_GOLDENBOOT_NT,2026-07-22,2026-08-03,17635,1469.6,1363.4,7
ymR0THwsC0ryufBoCC,World Cup Football GIF by OneFootball Heads,country,upload-log,NORWAY_HEIA,2026-06-18,2026-08-03,110489,2401.9,1358.0,7
6C8dDrMGIFZ1kV0kIc,Labor Day Chill Sticker by OneFootball Heads,uncategorised,none,,2026-07-22,2026-08-03,13468,1122.3,1353.9,7
ADV5RUY8deNWvKXmg9,Excited Here We Go GIF by OneFootball Heads,reaction,upload-log,REACTION_HEREWEGO,2026-07-22,2026-08-03,14064,1172.0,1350.1,7
kg7ti21Zmn5y1AtniN,World Cup Football GIF by OneFootball Heads,country,upload-log,IRAN_TEAM_MELLI,2026-06-18,2026-08-03,41877,910.4,1337.4,7
WT9XlpCYQY7PtmCLT4,OneFootball Heads GIF,reaction,slug,,2025-06-16,2026-08-03,707113,1712.1,1332.6,7
12h0oJrF1Dl0MHExt2,France Football Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,14567,1213.9,1329.7,7
9LjH7SfiKocKcE5PJv,Sad End Of Summer Sticker by OneFootball Heads,uncategorised,none,,2026-07-22,2026-08-03,12541,1045.1,1304.9,7
L6nYUwRlB4locGnAhT,Sad End Of Summer Sticker by OneFootball Heads,uncategorised,none,,2026-07-22,2026-08-03,12014,1001.2,1263.0,7
BuT7JDz3OLtImz82QE,Walk Like An Egyptian Dancing GIF by OneFootball Heads,reaction,slug,,2026-02-09,2026-08-03,1152535,6585.9,1231.1,7
6YX6lFHrE3n78eBvRu,Tidy Up GIF by OneFootball Heads,reaction,slug,,2025-08-04,2026-08-03,849053,2332.6,1231.0,7
Vtg7zkTTczN2bvodCG,Stay Hydrated Drink Water GIF by OneFootball Heads,reaction,slug,,2025-07-01,2026-08-03,266318,669.1,1221.4,7
dszvmLR6BjdJ3cN3B5,Germany Football GIF by OneFootball Heads,player,upload-log,GERMANY_HAVERTZ_NT,2026-07-05,2026-08-03,32479,1120.0,1211.4,7
saM8smyVfRy2WxXNf3,World Cup Football GIF by OneFootball Heads,player,upload-log,NETHERLANDS_VANDIJK_NT,2026-07-05,2026-08-03,43283,1492.5,1196.4,7
20LOqJQZdFCTJzrMA9,Happy Birthday Football GIF by OneFootball Heads,country,upload-log,ENGLAND_KANEBDAY_NT,2026-07-22,2026-08-03,11945,995.4,1188.3,7
E0xJwLqR8naax696nQ,Real Madrid Football Sticker by OneFootball Heads,uncategorised,none,,2026-07-22,2026-08-03,13495,1124.6,1187.3,7
rkT6Jth8qRgE1h2Fn2,Big Brain Football Sticker by OneFootball Heads,uncategorised,none,,2026-07-22,2026-08-03,13025,1085.4,1178.9,7
mnFrveFv1O0NCcXXRg,World Cup Football GIF by OneFootball Heads,country,upload-log,SPAIN_FERMIN,2026-06-18,2026-08-03,54105,1176.2,1168.9,7
xoGxhyhEQOp0jXphxx,World Cup Football GIF by OneFootball Heads,country,upload-log,MOROCCO_DIMA_AR,2026-06-18,2026-08-03,168592,3665.0,1168.6,7
bNXwltxLdCxIBUW0oA,France Football Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,13131,1094.2,1128.9,7
uZzDdw53yMluV0UWVF,Excited Here We Go Sticker by OneFootball Heads,uncategorised,none,,2026-07-22,2026-08-03,12163,1013.6,1119.1,7
Wmu62LX7EfEYjeZFom,Join In Lets Go GIF by OneFootball Heads,football-generic,slug,,2025-10-19,2026-08-03,1325057,4600.9,1096.3,7
z7SQKvGQvXrAtw9e0b,Best Friend Teammates Sticker by OneFootball Heads,uncategorised,none,,2026-07-28,2026-08-03,6544,1090.7,1090.7,6
7js3sdMoAXf6iljz9J,Cristiano Ronaldo Football Sticker by OneFootball Heads,player,title,,2026-07-22,2026-08-03,11486,957.2,1076.4,7
Atd0AOMP5wrkqhYQpM,Serious Red Card GIF by OneFootball Heads,football-generic,slug,,2025-10-19,2026-08-03,1627547,5651.2,1074.3,7
4I8DiIUSUnnTBauMmF,World Cup Football GIF by OneFootball Heads,country,upload-log,ECUADOR_PACHO,2026-06-18,2026-08-03,35954,781.6,1074.1,7
eEEVPZVPzXY9ceK13z,Metal Detector Searching GIF by OneFootball Heads,reaction,slug,,2026-02-09,2026-08-03,502243,2870.0,1068.4,7
T0MPbboDiC4fnKtpKF,World Cup Football GIF by OneFootball Heads,country,upload-log,SWITZERLAND_ALLEZ_SUISSE,2026-06-18,2026-08-03,65961,1433.9,1065.7,7
Lg6tJBqeg7Z8iHTvJK,World Cup Football GIF by OneFootball Heads,country,upload-log,ALGERIA_TAHYA,2026-06-18,2026-08-03,187018,4065.6,1062.9,7
b40vcDOn7iizajr2oM,Football Fan Scout GIF by OneFootball Heads,football-generic,slug,,2026-05-22,2026-08-03,166166,2276.2,1062.3,7
VaSaGr35NjXb2lexto,World Cup Football GIF by OneFootball Heads,country,upload-log,PORTUGAL_LEAO,2026-06-18,2026-08-03,67492,1467.2,1045.7,7
bRI1sNgKvZoO69xpZt,France Football Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,11382,948.5,1036.0,7
zC1NmByT5WMiTaMHQS,Germany Football GIF by OneFootball Heads,player,upload-log,GERMANY_WIRTZ_NT,2026-07-05,2026-08-03,28933,997.7,1026.7,7
P38cOb4eV8zvrGANTG,Miss You Hug Sticker by OneFootball Heads,uncategorised,none,,2026-07-28,2026-08-03,6119,1019.8,1019.8,6
4yd3gQjXGb9aFks0bS,Serious Red Card GIF by OneFootball Heads,football-generic,slug,,2025-10-19,2026-08-03,2041262,7087.7,996.9,7
z7kuboVsFhWrC6gJDp,Cool Off Break Time GIF by OneFootball Heads,reaction,slug,,2025-07-01,2026-08-03,891396,2239.7,992.4,7
KtttnFu2Mr4fZKCeJe,Football Mane Sticker by OneFootball Heads,uncategorised,none,,2026-07-22,2026-08-03,10399,866.6,991.9,7
ylQtCW6zrlfGS8glXw,Best Friends Bff Sticker by OneFootball Heads,uncategorised,none,,2026-07-28,2026-08-03,5884,980.7,980.7,6
XPN3II0GRNvYBEbxqs,World Cup Football GIF by OneFootball Heads,player,upload-log,ENGLAND_FODEN_NT,2026-07-05,2026-08-03,28139,970.3,977.3,7
dgXu5U7aMzbfILnDcj,World Cup Football GIF by OneFootball Heads,country,upload-log,EGYPT_YALLA_MASR,2026-06-18,2026-08-03,233978,5086.5,977.3,7
tgLpK2WbZhGe0D6UbT,Slow Motion Boom GIF by OneFootball Heads,reaction,slug,,2025-06-18,2026-08-03,404700,984.7,976.7,7
KGTieGwsFTzfKxi73d,France Football GIF by OneFootball Heads,country,upload-log,FRANCE_GOLDENBOOT,2026-07-22,2026-08-03,13283,1106.9,971.7,7
t8SxzpqSbWCkZscsKZ,France Football Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,10794,899.5,967.6,7
kQRBgO3pn3vEnFTgXa,World Cup Football GIF by OneFootball Heads,player,upload-log,SPAIN_YAMAL_NT,2026-07-05,2026-08-03,58125,2004.3,965.4,7
HM50iKLhED7tYTgtrk,France Football Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,9349,779.1,963.9,7
WxxWLGWv6UUZdsT2lS,World Cup Football GIF by OneFootball Heads,country,upload-log,NORWAY_NORGE,2026-06-18,2026-08-03,78826,1713.6,963.4,7
tiqNAs5cs6O0h36elo,Game On Football GIF by OneFootball Heads,reaction,slug,,2025-07-01,2026-08-03,240498,604.3,959.1,7
fOGrNl1SGyw9ZF5Qeh,Truth Agree GIF by OneFootball Heads,reaction,slug,,2025-06-20,2026-08-03,212000,518.3,945.0,7
HXbjrTClytGyPjam3M,Hat-Trick Football GIF by OneFootball Heads,football-generic,slug,,2026-03-26,2026-08-03,3588694,27605.3,942.1,7
TWBEBifNIlRw3WZysb,Happy Champions League GIF by OneFootball Heads,reaction,slug,,2025-08-04,2026-08-03,545457,1498.5,940.9,7
CLsZfPTw3az9SfokNz,Referee Var GIF by OneFootball Heads,reaction,slug,,2025-08-04,2026-08-03,501866,1378.8,933.9,7
pQxOnCwLvTBG4uf3KD,Angry Over It GIF by OneFootball Heads,reaction,slug,,2025-07-01,2026-08-03,928634,2333.3,929.3,7
ZmQW2HIzjSKv4646wY,Excited Here We Go GIF by OneFootball Heads,reaction,upload-log,REACTION_HEREWEGO_NT,2026-07-22,2026-08-03,9830,819.2,926.4,7
zKf31joKvY23SQdSTF,I Love You Flower GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,177253,909.0,920.9,7
toz148aIki3hNi79mi,World Cup Football GIF by OneFootball Heads,player,upload-log,CROATIA_MODRIC_NT,2026-07-05,2026-08-03,25635,884.0,915.7,7
dfwpUHP88TTodHV7xY,Premier League Football GIF by OneFootball Heads,country,upload-log,NORWAY_HESBACK_NT,2026-07-22,2026-08-03,10027,835.6,908.3,7
LIqRddsJ488WR7JkgG,World Cup Football GIF by OneFootball Heads,country,upload-log,BELGIUM_DIABLES_ROUGES,2026-06-18,2026-08-03,139419,3030.8,900.7,7
3SkP2Mn8rWCPR7qYs8,France Football Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,8672,722.7,895.7,7
N8j7uvd3K7ewojOxxY,Accuse He Did It GIF by OneFootball Heads,reaction,slug,,2025-08-03,2026-08-03,180163,493.6,892.9,7
0jVa8eudaK9tG5KOUh,Nervous World Cup GIF by OneFootball Heads,football-generic,slug,,2026-05-18,2026-08-03,157807,2049.4,891.4,7
Zil84rm4wvlWsJqo9C,Celebrate World Cup GIF by OneFootball Heads,football-generic,slug,,2026-01-20,2026-08-03,9589953,49179.2,877.3,7
y2QSRInUPq9f5evJVB,Stay Calm Market Crash GIF by OneFootball Heads,reaction,slug,,2025-06-18,2026-08-03,264026,642.4,871.7,7
go703FNMkaozEq7tqJ,World Cup Football GIF by OneFootball Heads,player,upload-log,ENGLAND_BELLINGHAM_BELLINGHAM,2026-07-06,2026-08-03,60028,2143.9,860.7,7
KyUIjPQuLolO6vfaFD,World Cup Football GIF by OneFootball Heads,player,upload-log,BRAZIL_VINI,2026-07-05,2026-08-03,38262,1319.4,856.1,7
gzUNmzVfGkKdMxyHrF,Real Madrid Football Sticker by OneFootball Heads,uncategorised,none,,2026-07-22,2026-08-03,9993,832.8,852.1,7
QTRlMVKXeT15fGVLbk,World Cup Football GIF by OneFootball Heads,country,upload-log,IRAQ_FLAG,2026-06-18,2026-08-03,47096,1023.8,841.6,7
kFnvhvvnxA6KwTnIzA,Hat-Trick Football GIF by OneFootball Heads,football-generic,slug,,2026-03-26,2026-08-03,406975,3130.6,841.4,7
UzKPSpSLYsY3sTLQ7e,World Cup Football GIF by OneFootball Heads,player,upload-log,BRAZIL_RAPHINHA_NT,2026-07-05,2026-08-03,23148,798.2,836.9,7
KDKNDBHabbk60REZnB,Sad End Of Summer GIF by OneFootball Heads,reaction,upload-log,REACTION_BYESUMMER_NT,2026-07-22,2026-08-03,7726,643.8,835.1,7
vilClGRTjSHu0GtpnI,Best Friends Squad Sticker by OneFootball Heads,uncategorised,none,,2026-07-28,2026-08-03,4972,828.7,828.7,6
U4iDELyXogCfzk2SPc,World Cup Football GIF by OneFootball Heads,player,upload-log,GHANA_SEMENYO,2026-07-05,2026-08-03,20544,708.4,824.6,7
QBNF6zlAHH46DTIM8A,Football England Sticker by OneFootball Heads,country,title,,2026-07-22,2026-08-03,10089,840.8,818.6,7
d6ZMxXqdHwzsYsjIfP,World Cup Football GIF by OneFootball Heads,country,upload-log,ECUADOR_LA_TRI,2026-06-18,2026-08-03,24191,525.9,813.1,7
